Data,Time,latitude,longitude,PM1,PM2.5,PM10,SO2,NO2,CO,O3,TEMP.,HUMI.
09-08-2021,20:58:43,25.293912,83.002479,20,25,36,0.002,0.024,2.66,0.066,23.2,83.5
09-08-2021,20:58:46,25.293912,83.002479,20,26,37,0.002,0.022,2.73,0.064,23.2,83.2
09-08-2021,20:58:49,25.293916,83.002479,20,26,37,0.003,0.021,2.83,0.063,23,82.7
09-08-2021,20:58:52,25.293916,83.002479,20,26,37,0.003,0.021,2.91,0.061,23,82.8
09-08-2021,20:58:55,25.293916,83.002479,21,26,38,0.002,0.02,3.03,0.061,23,82.9
09-08-2021,20:58:58,25.293916,83.002479,21,26,43,0.002,0.02,3.14,0.061,23.1,83.3
09-08-2021,20:59:01,25.293916,83.002479,21,26,38,0.002,0.02,3.24,0.061,23.1,83.3
09-08-2021,20:59:04,25.293916,83.002479,21,26,43,0.003,0.02,3.34,0.061,23.2,83.5
09-08-2021,20:59:07,25.293916,83.002479,21,26,43,0.002,0.023,3.41,0.061,23.3,83.6
09-08-2021,20:59:09,25.293916,83.002479,21,26,38,0.003,0.026,3.46,0.062,23.3,83.8
09-08-2021,20:59:12,25.293916,83.002479,22,27,38,0.002,0.027,3.5,0.063,23.3,83.8
09-08-2021,20:59:16,25.293916,83.002479,20,26,37,0.002,0.028,3.53,0.064,23.2,83.7
09-08-2021,20:59:18,25.293916,83.002479,20,26,32,0.003,0.028,3.55,0.065,23.1,84.2
09-08-2021,20:59:21,25.293916,83.002479,21,27,33,0.002,0.029,3.56,0.066,23.2,83.5
09-08-2021,20:59:24,25.293916,83.002479,21,27,33,0.003,0.029,3.54,0.066,23.1,82.5
09-08-2021,20:59:27,25.293916,83.002479,21,27,38,0.002,0.026,3.48,0.065,23.2,82.2
09-08-2021,20:59:30,25.293769,83.002454,21,26,38,0.003,0.023,3.39,0.064,23.3,82.5
09-08-2021,20:59:33,25.293769,83.002454,20,24,36,0.002,0.022,3.26,0.064,23.3,82.6
09-08-2021,20:59:36,25.293769,83.002454,20,25,36,0.003,0.024,3.14,0.064,23.4,82.6
09-08-2021,20:59:39,25.293582,83.002428,20,25,31,0.002,0.025,3.01,0.064,23.3,81.7
09-08-2021,20:59:42,25.293582,83.002428,20,24,30,0.003,0.024,2.91,0.063,23.3,81.1
09-08-2021,20:59:45,25.293582,83.002428,19,22,28,0.002,0.022,2.82,0.063,23.3,81.1
09-08-2021,20:59:48,25.293582,83.002428,18,22,27,0.003,0.02,2.76,0.062,23.4,81.3
09-08-2021,20:59:52,25.293156,83.002377,18,22,22,0.003,0.02,2.68,0.062,23.4,81.7
09-08-2021,20:59:55,25.293156,83.002377,18,22,22,0.002,0.021,2.57,0.062,23.5,82.4
09-08-2021,20:59:58,25.293156,83.002377,16,20,20,0.003,0.027,2.45,0.062,23.6,83.7
09-08-2021,21:00:00,25.2928,83.002377,15,20,20,0.003,0.033,2.33,0.064,23.5,83.4
09-08-2021,21:00:03,25.2928,83.002377,16,20,20,0.003,0.034,2.24,0.066,23.4,83.5
09-08-2021,21:00:06,25.2928,83.002377,17,22,22,0.002,0.033,2.22,0.067,23.4,83.4
09-08-2021,21:00:09,25.292453,83.002301,18,23,23,0.002,0.03,2.29,0.068,23.6,83.7
09-08-2021,21:00:12,25.292453,83.002301,19,23,23,0.002,0.028,2.29,0.068,23.5,83.9
09-08-2021,21:00:15,25.292453,83.002301,19,24,24,0.002,0.028,2.4,0.068,23.4,83.2
09-08-2021,21:00:17,25.292453,83.002301,20,25,25,0.002,0.028,2.59,0.067,23.5,83.3
09-08-2021,21:00:22,25.29211,83.002237,20,24,30,0.003,0.028,2.81,0.066,23.5,83.4
09-08-2021,21:00:25,25.29211,83.002237,19,24,30,0.003,0.029,3.03,0.066,23.6,84
09-08-2021,21:00:28,25.29211,83.002237,20,25,31,0.003,0.029,3.25,0.066,23.6,84
09-08-2021,21:00:31,25.291767,83.002136,19,24,30,0.003,0.03,3.4,0.066,23.6,84.3
09-08-2021,21:00:34,25.291767,83.002136,20,25,31,0.002,0.031,3.56,0.066,23.5,83.4
09-08-2021,21:00:37,25.291767,83.002136,20,25,31,0.003,0.032,3.68,0.067,23.5,84
09-08-2021,21:00:40,25.29143,83.002034,21,26,32,0.002,0.032,3.74,0.068,23.6,84.5
09-08-2021,21:00:43,25.29143,83.002034,22,27,33,0.003,0.03,3.76,0.068,23.6,84.5
09-08-2021,21:00:46,25.29143,83.002034,22,27,33,0.003,0.03,3.76,0.068,23.5,83.5
09-08-2021,02:30:48,25.29143,83.002034,21,26,31,0.003,0.031,3.76,0.068,23.5,83
09-08-2021,21:00:51,25.291086,83.00192,21,26,32,0.003,0.03,3.76,0.067,23.4,83.2
09-08-2021,21:00:54,25.291086,83.00192,20,26,31,0.003,0.026,3.76,0.066,23.5,83.8
09-08-2021,21:00:57,25.291086,83.00192,20,25,31,0.003,0.024,3.74,0.066,23.4,84.5
09-08-2021,21:01:00,25.290743,83.001818,20,24,29,0.003,0.023,3.68,0.065,23.4,84.4
09-08-2021,21:01:03,25.290743,83.001818,20,24,29,0.003,0.026,3.58,0.065,23.3,85.2
09-08-2021,21:01:06,25.290743,83.001818,20,24,30,0.003,0.029,3.45,0.065,23.3,85.2
09-08-2021,21:01:09,25.290743,83.001818,20,24,30,0.002,0.03,3.28,0.066,23.3,85.3
09-08-2021,21:01:12,25.290406,83.001729,19,24,24,0.002,0.029,3.12,0.067,23.3,84.8
09-08-2021,21:01:15,25.290406,83.001729,19,24,24,0.003,0.028,2.97,0.067,23.3,84.5
09-08-2021,02:31:17,25.290406,83.001729,20,24,24,0.002,0.025,2.86,0.066,23.3,83.7
09-08-2021,21:01:21,25.290028,83.00164,19,24,24,0.002,0.023,2.73,0.065,23.3,83.9
09-08-2021,21:01:24,25.290028,83.00164,19,23,23,0.003,0.023,2.62,0.064,23.4,84.1
09-08-2021,21:01:27,25.290028,83.00164,19,23,23,0.003,0.024,2.56,0.064,23.4,84.3
09-08-2021,21:01:31,25.289665,83.001576,19,22,22,0.002,0.026,2.53,0.064,23.4,84.6
09-08-2021,21:01:34,25.289665,83.001576,19,22,27,0.003,0.028,2.56,0.064,23.3,83.7
09-08-2021,21:01:37,25.289665,83.001576,17,21,27,0.003,0.028,2.65,0.064,23.4,82.8
09-08-2021,21:01:40,25.289665,83.001576,18,22,27,0.003,0.025,2.87,0.064,23.5,83.3
09-08-2021,21:01:42,25.289312,83.001538,18,22,27,0.003,0.023,3.08,0.064,23.4,84.1
09-08-2021,21:01:45,25.289312,83.001538,18,22,27,0.002,0.025,3.32,0.064,23.3,83.5
09-08-2021,21:01:48,25.289312,83.001538,19,23,29,0.003,0.027,3.59,0.064,23.3,84.2
09-08-2021,21:01:51,25.288976,83.001627,19,24,29,0.003,0.028,3.85,0.064,23.3,84.2
09-08-2021,21:01:54,25.288976,83.001627,20,25,31,0.003,0.03,4.02,0.065,23.5,83.8
09-08-2021,21:01:57,25.288976,83.001627,21,26,31,0.003,0.031,4.18,0.066,23.4,84.1
09-08-2021,21:02:00,25.288976,83.001627,21,27,33,0.004,0.032,4.3,0.066,23.4,84.2
09-08-2021,21:02:03,25.288623,83.001653,21,27,33,0.003,0.032,4.41,0.067,23.3,84.6
09-08-2021,21:02:06,25.288623,83.001653,22,27,33,0.003,0.031,4.46,0.068,23.3,85
09-08-2021,21:02:09,25.288623,83.001653,22,27,33,0.003,0.031,4.46,0.068,23.3,85.2
09-08-2021,21:02:12,25.28827,83.00164,23,28,34,0.003,0.031,4.39,0.068,23.2,83.5
09-08-2021,21:02:15,25.28827,83.00164,22,27,33,0.003,0.029,4.39,0.067,23.2,81.9
09-08-2021,21:02:18,25.28827,83.00164,22,29,35,0.003,0.029,4.29,0.067,23.1,81.4
09-08-2021,21:02:21,25.287911,83.001614,22,29,35,0.003,0.044,4.28,0.067,23.1,81.4
09-08-2021,21:02:24,25.287911,83.001614,22,28,34,0.003,0.044,4.31,0.068,23.2,82.6
09-08-2021,21:02:27,25.287911,83.001614,22,28,34,0.003,0.062,4.07,0.07,23.2,83.6
09-08-2021,21:02:30,25.287911,83.001614,21,27,33,0.003,0.051,3.85,0.071,23.2,83.7
09-08-2021,21:02:32,25.287558,83.001627,20,27,33,0.003,0.039,3.63,0.071,23.1,83.3
09-08-2021,21:02:35,25.287558,83.001627,21,26,31,0.003,0.036,3.37,0.072,23.2,83.7
09-08-2021,21:02:38,25.287558,83.001627,20,25,25,0.002,0.032,3.04,0.071,23.1,84.1
09-08-2021,21:02:41,25.287189,83.001729,21,26,26,0.002,0.029,2.9,0.069,23.2,84.3
09-08-2021,21:02:44,25.287189,83.001729,21,26,26,0.003,0.028,2.88,0.068,23.2,84.3
09-08-2021,21:02:47,25.287189,83.001729,21,26,26,0.003,0.028,2.85,0.068,23.2,83.7
09-08-2021,21:02:50,25.287189,83.001729,20,26,26,0.003,0.029,2.82,0.067,23.3,83.9
09-08-2021,21:02:53,25.287189,83.001729,21,26,31,0.003,0.029,2.76,0.067,23.4,84.3
09-08-2021,21:02:56,25.287189,83.001729,21,26,31,0.002,0.028,2.71,0.066,23.3,84.2
09-08-2021,21:02:59,25.287189,83.001729,21,26,32,0.002,0.027,2.66,0.066,23.2,83.4
09-08-2021,21:03:02,25.287189,83.001729,22,27,33,0.003,0.028,2.63,0.065,23.3,83
09-08-2021,21:03:05,25.287189,83.001729,23,27,33,0.002,0.027,2.61,0.064,23.3,82.6
09-08-2021,21:03:08,25.287189,83.001729,22,27,33,0.003,0.025,2.61,0.064,23.3,82.6
09-08-2021,21:03:11,25.287189,83.001729,23,27,33,0.003,0.025,2.6,0.064,23.4,83.2
09-08-2021,21:03:14,25.287189,83.001729,23,27,33,0.003,0.026,2.59,0.065,23.4,83.3
09-08-2021,21:03:17,25.287189,83.001729,23,28,34,0.003,0.026,2.59,0.065,23.4,83.7
09-08-2021,21:03:20,25.287189,83.001729,22,27,33,0.002,0.028,2.61,0.065,23.3,84.3
09-08-2021,21:03:23,25.287189,83.001729,22,27,33,0.003,0.029,2.63,0.065,23.3,84.6
09-08-2021,21:03:26,25.287189,83.001729,22,27,33,0.002,0.03,2.65,0.066,23.3,85.2
09-08-2021,21:03:29,25.287189,83.001729,22,27,33,0.002,0.03,2.69,0.066,23.2,84.1
09-08-2021,21:03:32,25.285517,83.002377,22,28,34,0.003,0.029,2.75,0.066,23.3,84.2
09-08-2021,21:03:35,25.285517,83.002377,23,28,34,0.002,0.027,2.83,0.066,23.4,84.5
09-08-2021,21:03:38,25.285517,83.002377,22,27,33,0.003,0.026,2.97,0.066,23.4,84.8
09-08-2021,21:03:41,25.285161,83.002517,23,28,34,0.003,0.026,3.14,0.066,23.3,84.4
09-08-2021,21:03:44,25.285161,83.002517,22,27,33,0.002,0.027,3.37,0.065,23.4,84.4
09-08-2021,21:03:47,25.285161,83.002517,22,27,33,0.003,0.028,3.59,0.065,23.4,85.7
09-08-2021,21:03:50,25.285161,83.002517,23,27,33,0.003,0.029,3.81,0.065,23.4,85.8
09-08-2021,21:03:53,25.284833,83.002632,22,27,33,0.003,0.03,4.02,0.066,23.3,85.5
09-08-2021,21:03:56,25.284833,83.002632,24,28,34,0.003,0.031,4.15,0.067,23.4,86.1
09-08-2021,21:04:00,25.284833,83.002632,24,28,34,0.003,0.031,4.23,0.067,23.3,85.7
09-08-2021,21:04:03,25.284833,83.002632,22,27,33,0.003,0.033,4.22,0.067,23.4,85.8
09-08-2021,21:04:06,25.284833,83.002632,22,27,33,0.003,0.032,4.14,0.068,23.4,86.2
09-08-2021,21:04:09,25.284833,83.002632,22,26,32,0.003,0.031,4.03,0.068,23.4,86.2
09-08-2021,21:04:12,25.284833,83.002632,20,26,31,0.003,0.029,3.93,0.067,23.4,85.5
09-08-2021,21:04:15,25.284833,83.002632,20,25,31,0.003,0.026,3.81,0.066,23.4,84.9
09-08-2021,21:04:18,25.284833,83.002632,20,26,31,0.003,0.023,3.72,0.065,23.4,84.3
09-08-2021,21:04:21,25.284833,83.002632,20,26,31,0.002,0.024,3.72,0.064,23.4,83.3
09-08-2021,21:04:24,25.284833,83.002632,21,27,27,0.003,0.025,3.64,0.064,23.3,82.7
09-08-2021,21:04:27,25.284833,83.002632,21,27,27,0.003,0.025,3.59,0.063,23.4,83
09-08-2021,21:04:30,25.284833,83.002632,21,26,32,0.002,0.025,3.57,0.063,23.5,83.3
09-08-2021,21:04:33,25.284833,83.002632,21,27,27,0.002,0.023,3.58,0.063,23.4,83.2
09-08-2021,21:04:36,25.284833,83.002632,22,27,27,0.003,0.023,3.63,0.063,23.3,82.8
09-08-2021,21:04:39,25.284833,83.002632,22,27,27,0.003,0.024,3.69,0.064,23.3,82.7
09-08-2021,21:04:42,25.284833,83.002632,22,27,27,0.003,0.023,3.78,0.064,23.4,83
09-08-2021,21:04:45,25.284833,83.002632,22,27,33,0.003,0.021,3.86,0.064,23.4,83.3
09-08-2021,21:04:48,25.284833,83.002632,22,28,28,0.003,0.021,3.93,0.064,23.4,83.1
09-08-2021,21:04:51,25.284833,83.002632,22,27,27,0.002,0.022,3.99,0.064,23.3,82
09-08-2021,21:04:54,25.284833,83.002632,22,27,27,0.003,0.025,4.04,0.064,23.4,82.4
09-08-2021,21:04:57,25.284833,83.002632,22,27,27,0.003,0.026,4.09,0.064,23.5,82.8
09-08-2021,21:05:00,25.284833,83.002632,21,26,26,0.003,0.023,4.11,0.064,23.3,81.7
09-08-2021,21:05:02,25.28367,83.003458,20,25,25,0.003,0.023,4.13,0.064,23.4,81.7
09-08-2021,21:05:05,25.28367,83.003458,20,25,25,0.003,0.025,4.16,0.064,23.5,82.9
09-08-2021,21:05:08,25.28367,83.003458,19,24,24,0.004,0.024,4.21,0.064,23.5,83.1
09-08-2021,21:05:11,25.28367,83.003458,18,23,23,0.002,0.023,4.28,0.064,23.5,83.4
09-08-2021,21:05:14,25.28367,83.003458,18,23,23,0.002,0.027,4.34,0.064,23.5,83.4
09-08-2021,21:05:17,25.28367,83.003458,17,22,22,0.003,0.029,4.42,0.064,23.5,83.6
09-08-2021,21:05:20,25.28367,83.003458,19,24,24,0.003,0.029,4.5,0.065,23.5,83.1
09-08-2021,21:05:23,25.28367,83.003458,19,24,24,0.002,0.028,4.54,0.065,23.5,82.7
09-08-2021,21:05:26,25.28367,83.003458,19,24,24,0.003,0.026,4.57,0.065,23.5,82.4
09-08-2021,21:05:29,25.28367,83.003458,20,25,25,0.002,0.024,4.56,0.065,23.5,82.1
09-08-2021,21:05:32,25.28367,83.003458,20,25,25,0.002,0.022,4.54,0.063,23.6,82.1
09-08-2021,21:05:35,25.28367,83.003458,20,26,26,0.002,0.02,4.48,0.062,23.6,82.1
09-08-2021,21:05:38,25.28367,83.003458,20,26,26,0.003,0.02,4.41,0.062,23.7,82.3
09-08-2021,21:05:41,25.28367,83.003458,21,26,26,0.003,0.022,4.32,0.061,23.7,81.9
09-08-2021,21:05:44,25.28367,83.003458,20,26,26,0.004,0.023,4.22,0.061,23.7,82.1
09-08-2021,21:05:47,25.28367,83.003458,20,26,26,0.003,0.026,4.13,0.062,23.7,82.5
09-08-2021,21:05:50,25.28367,83.003458,20,25,25,0.003,0.028,4.05,0.063,23.7,82.7
09-08-2021,21:05:53,25.28367,83.003458,20,24,24,0.002,0.029,3.99,0.064,23.7,82.6
09-08-2021,21:05:56,25.28367,83.003458,20,24,24,0.002,0.028,3.93,0.064,23.7,82.7
09-08-2021,21:05:59,25.28367,83.003458,20,24,24,0.002,0.027,3.9,0.065,23.7,82.1
09-08-2021,21:06:02,25.28367,83.003458,20,24,24,0.002,0.026,3.88,0.064,23.6,80.6
09-08-2021,21:06:05,25.28367,83.003458,20,24,24,0.002,0.024,3.86,0.064,23.7,80.4
09-08-2021,21:06:08,25.28367,83.003458,20,24,24,0.002,0.021,3.86,0.062,23.5,80.1
09-08-2021,21:06:11,25.28367,83.003458,19,24,24,0.002,0.018,3.87,0.061,23.3,79.3
09-08-2021,21:06:14,25.28367,83.003458,19,24,24,0.002,0.016,3.95,0.06,23.2,79.5
09-08-2021,21:06:17,25.28367,83.003458,19,24,24,0.003,0.015,4.08,0.058,23.2,80.2
09-08-2021,21:06:20,25.28367,83.003458,19,23,29,0.002,0.016,4.28,0.058,23.2,82.1
09-08-2021,21:06:23,25.28367,83.003458,19,24,24,0.003,0.02,4.28,0.058,23.2,83
09-08-2021,21:06:26,25.28367,83.003458,19,24,24,0.003,0.025,4.56,0.059,23.3,83
09-08-2021,21:06:29,25.28367,83.003458,19,24,29,0.003,0.028,4.99,0.059,23.2,82.5
09-08-2021,21:06:32,25.28367,83.003458,19,24,30,0.003,0.028,5.36,0.061,23.2,81.6
09-08-2021,21:06:35,25.28367,83.003458,19,24,24,0.002,0.028,5.77,0.062,23.2,80.7
09-08-2021,21:06:38,25.28367,83.003458,19,24,29,0.002,0.027,6.1,0.063,23.3,80.3
09-08-2021,21:06:41,25.28367,83.003458,19,24,24,0.002,0.023,6.28,0.063,23.4,80.3
09-08-2021,21:06:43,25.284007,83.003522,19,23,29,0.003,0.019,6.29,0.062,23.4,80.3
09-08-2021,21:06:46,25.284007,83.003522,19,24,29,0.002,0.018,6.22,0.061,23.5,80.1
09-08-2021,21:06:49,25.284007,83.003522,19,24,24,0.002,0.018,6.13,0.06,23.5,79.6
09-08-2021,21:06:52,25.28401,83.003522,20,24,24,0.003,0.018,6.03,0.059,23.5,79.3
09-08-2021,21:06:55,25.28401,83.003522,19,24,24,0.003,0.018,5.97,0.059,23.4,78.7
09-08-2021,21:06:58,25.28401,83.003522,19,24,24,0.003,0.019,5.94,0.059,23.3,78.2
09-08-2021,21:07:01,25.28401,83.003522,19,23,23,0.002,0.019,5.96,0.059,23.2,78
09-08-2021,21:07:04,25.28401,83.003522,19,23,23,0.003,0.019,6,0.059,23.1,78.4
09-08-2021,21:07:07,25.28401,83.003522,19,22,22,0.003,0.017,6.07,0.059,23.1,78.5
09-08-2021,21:07:10,25.28401,83.003522,18,22,22,0.002,0.017,6.14,0.059,23.1,78.4
09-08-2021,21:07:13,25.28401,83.003522,19,22,22,0.002,0.017,6.18,0.058,23.2,78.3
09-08-2021,21:07:16,25.28401,83.003522,19,22,22,0.002,0.019,6.19,0.058,23.2,78.3
09-08-2021,21:07:19,25.28401,83.003522,19,23,23,0.002,0.02,6.16,0.058,23.2,78.2
09-08-2021,21:07:22,25.28401,83.003522,18,22,22,0.003,0.02,6.1,0.058,23.3,78.4
09-08-2021,21:07:25,25.28401,83.003522,18,22,22,0.003,0.021,6.02,0.059,23.3,78.6
09-08-2021,21:07:28,25.28401,83.003522,19,23,23,0.002,0.021,5.94,0.059,23.4,78.8
09-08-2021,21:07:31,25.28401,83.003522,18,22,22,0.003,0.021,5.84,0.06,23.4,78.9
09-08-2021,21:07:35,25.28401,83.003522,19,23,23,0.003,0.022,5.73,0.06,23.4,79
09-08-2021,21:07:38,25.28401,83.003522,19,23,23,0.003,0.024,5.6,0.061,23.4,79.1
09-08-2021,21:07:41,25.28401,83.003522,19,23,23,0.003,0.025,5.46,0.062,23.5,79.4
09-08-2021,21:07:44,25.28401,83.003522,19,23,23,0.003,0.026,5.34,0.062,23.6,79.8
09-08-2021,21:07:47,25.28401,83.003522,19,23,23,0.003,0.027,5.18,0.063,23.7,79.8
09-08-2021,21:07:50,25.28401,83.003522,19,22,22,0.003,0.027,5.01,0.064,23.7,79.9
09-08-2021,21:07:53,25.28401,83.003522,19,22,22,0.003,0.026,4.87,0.064,23.7,79.6
09-08-2021,21:07:56,25.28401,83.003522,19,22,22,0.003,0.024,4.72,0.064,23.7,79.3
09-08-2021,21:07:59,25.28401,83.003522,18,21,21,0.002,0.023,4.6,0.063,23.8,79.1
09-08-2021,21:08:02,25.28401,83.003522,19,22,22,0.003,0.023,4.48,0.062,23.8,79
09-08-2021,21:08:05,25.28401,83.003522,19,22,22,0.003,0.022,4.39,0.062,23.8,78.8
09-08-2021,21:08:08,25.28401,83.003522,18,21,21,0.003,0.022,4.33,0.062,23.9,78.8
09-08-2021,21:08:11,25.28401,83.003522,17,20,20,0.003,0.022,4.27,0.062,23.9,78.7
09-08-2021,21:08:13,25.28401,83.003509,17,21,21,0.002,0.022,4.21,0.062,23.9,78.5
09-08-2021,21:08:16,25.28401,83.003509,17,20,20,0.002,0.022,4.17,0.062,23.9,78.4
09-08-2021,21:08:19,25.28401,83.003509,17,20,20,0.002,0.022,4.12,0.062,23.8,77.8
09-08-2021,21:08:22,25.28401,83.003509,16,20,20,0.002,0.022,4.07,0.062,23.8,77.5
09-08-2021,21:08:25,25.28401,83.003509,15,19,19,0.003,0.022,4.03,0.062,23.9,78.1
09-08-2021,21:08:28,25.28401,83.003509,16,20,20,0.003,0.022,4.03,0.062,23.9,78.5
09-08-2021,21:08:31,25.28401,83.003509,15,19,19,0.002,0.024,4.02,0.062,24,78.7
09-08-2021,21:08:35,25.28401,83.003522,16,20,20,0.002,0.026,4.01,0.062,24,78.7
09-08-2021,21:08:38,25.28401,83.003522,15,20,20,0.002,0.026,4.01,0.062,24,78.8
09-08-2021,21:08:41,25.28401,83.003522,16,20,20,0.002,0.027,4.03,0.063,24,79
09-08-2021,21:08:44,25.28401,83.003522,16,20,20,0.003,0.027,4.06,0.064,24.1,79
09-08-2021,21:08:47,25.28401,83.003522,16,20,20,0.003,0.027,4.08,0.065,24.1,78.9
09-08-2021,21:08:50,25.28401,83.003522,17,20,20,0.003,0.026,4.08,0.065,24.1,78.8
09-08-2021,21:08:53,25.28401,83.003522,17,20,20,0.002,0.026,4.08,0.065,24.1,78.7
09-08-2021,21:08:56,25.28401,83.003522,17,20,20,0.003,0.026,4.06,0.064,24.2,78.5
09-08-2021,21:08:59,25.28401,83.003522,17,20,20,0.003,0.026,4.02,0.064,24.2,78.7
09-08-2021,21:09:02,25.28401,83.003522,17,20,20,0.002,0.026,3.96,0.064,24.2,79.1
09-08-2021,21:09:05,25.28401,83.003522,17,20,20,0.003,0.028,3.88,0.065,24.2,79.2
09-08-2021,21:09:08,25.28401,83.003522,17,21,21,0.003,0.03,3.8,0.065,24.2,78.6
09-08-2021,21:09:11,25.28401,83.003522,17,21,21,0.003,0.029,3.72,0.066,24.1,78.2
09-08-2021,21:09:14,25.28401,83.003522,17,21,21,0.002,0.027,3.64,0.066,24,78.8
09-08-2021,21:09:17,25.28401,83.003522,19,24,24,0.002,0.025,3.61,0.065,23.9,78.9
09-08-2021,21:09:20,25.28401,83.003522,19,24,24,0.003,0.024,3.59,0.064,23.8,78.9
09-08-2021,21:09:23,25.28401,83.003522,19,24,24,0.003,0.023,3.61,0.063,23.8,78.9
09-08-2021,21:09:26,25.28401,83.003522,19,24,24,0.003,0.023,3.64,0.062,23.8,78.5
09-08-2021,21:09:29,25.28401,83.003522,20,24,24,0.002,0.023,3.67,0.062,23.8,78.5
09-08-2021,21:09:32,25.28401,83.003522,20,24,24,0.002,0.022,3.69,0.062,23.8,78.5
09-08-2021,21:09:35,25.28401,83.003522,20,25,25,0.003,0.022,3.71,0.062,23.8,78.4
09-08-2021,21:09:38,25.28401,83.003522,20,24,24,0.002,0.022,3.71,0.061,23.7,78.3
09-08-2021,21:09:41,25.28401,83.003522,21,26,26,0.002,0.022,3.71,0.061,23.7,78.2
09-08-2021,21:09:44,25.28401,83.003522,22,26,26,0.002,0.021,3.71,0.061,23.7,78.4
09-08-2021,21:09:45,25.284013,83.003547,20,25,25,0.003,0.021,3.71,0.061,23.8,78.4
09-08-2021,21:09:48,25.284013,83.003547,22,26,26,0.003,0.022,3.7,0.061,23.9,78.5
09-08-2021,21:09:51,25.284013,83.003547,23,27,27,0.002,0.023,3.7,0.062,23.9,78.7
09-08-2021,21:09:54,25.284013,83.003547,22,26,26,0.003,0.024,3.69,0.062,23.9,78.9
09-08-2021,21:09:57,25.284013,83.003547,22,26,26,0.002,0.025,3.68,0.062,24,79
09-08-2021,21:10:00,25.284013,83.003547,21,26,26,0.002,0.026,3.66,0.063,24,79
09-08-2021,21:10:03,25.284013,83.003547,22,26,26,0.002,0.026,3.65,0.063,24,78.8
09-08-2021,21:10:06,25.284013,83.003547,22,27,27,0.003,0.027,3.64,0.064,24,79
09-08-2021,21:10:09,25.284013,83.003547,21,26,26,0.003,0.03,3.6,0.065,24,79.3
09-08-2021,21:10:12,25.284013,83.003547,21,26,26,0.003,0.033,3.54,0.065,24,79.2
09-08-2021,21:10:15,25.284013,83.003547,20,25,25,0.003,0.031,3.5,0.065,24,79.6
09-08-2021,21:10:18,25.284013,83.003547,21,26,26,0.002,0.029,3.46,0.066,24.1,80.1
09-08-2021,21:10:21,25.284013,83.003547,20,25,25,0.003,0.029,3.42,0.066,24.1,79.9
09-08-2021,21:10:24,25.284013,83.003547,20,25,25,0.002,0.029,3.4,0.067,24.1,79.6
09-08-2021,21:10:27,25.284013,83.003547,21,26,26,0.003,0.03,3.4,0.067,24.1,79.6
09-08-2021,21:10:30,25.284013,83.003547,21,26,26,0.003,0.03,3.4,0.067,24.1,79.4
09-08-2021,21:10:33,25.284013,83.003547,21,26,26,0.002,0.029,3.4,0.066,24.1,79.1
09-08-2021,21:10:36,25.284013,83.003547,22,27,27,0.003,0.028,3.38,0.066,24,78.8
09-08-2021,21:10:39,25.284013,83.003547,23,27,27,0.003,0.028,3.37,0.066,23.9,79.3
09-08-2021,21:10:42,25.284013,83.003547,23,27,27,0.003,0.027,3.36,0.065,23.8,80.6
09-08-2021,21:10:45,25.284013,83.003547,23,27,27,0.003,0.025,3.33,0.065,23.8,81.6
09-08-2021,21:10:48,25.284013,83.003547,22,27,27,0.003,0.025,3.28,0.065,23.8,81.1
09-08-2021,21:10:51,25.284013,83.003547,24,29,29,0.003,0.026,3.23,0.065,23.9,80.9
09-08-2021,21:10:54,25.284013,83.003547,24,29,29,0.003,0.028,3.16,0.065,23.9,80.7
09-08-2021,21:10:57,25.284013,83.003547,25,31,36,0.003,0.029,3.09,0.065,24,80.9
09-08-2021,21:11:00,25.284013,83.003547,26,32,32,0.002,0.03,3.03,0.066,23.9,81.1
09-08-2021,21:11:03,25.284013,83.003547,27,33,39,0.002,0.032,2.99,0.067,23.9,81.3
09-08-2021,21:11:06,25.284013,83.003547,27,33,39,0.002,0.033,2.98,0.067,23.9,80.9
09-08-2021,21:11:09,25.284013,83.003547,28,35,40,0.002,0.032,3.02,0.068,23.9,80.7
09-08-2021,21:11:12,25.284013,83.003547,27,33,39,0.002,0.03,3.1,0.067,23.9,80.3
09-08-2021,21:11:16,25.284013,83.003547,26,32,32,0.003,0.028,3.21,0.067,23.8,80
09-08-2021,21:11:19,25.284013,83.003547,24,30,30,0.002,0.026,3.32,0.066,23.7,79.6
09-08-2021,21:11:22,25.284013,83.003547,24,29,29,0.003,0.024,3.47,0.064,23.8,79.7
09-08-2021,21:11:25,25.284013,83.00356,22,28,28,0.002,0.023,3.59,0.064,23.8,79.7
09-08-2021,21:11:28,25.284013,83.00356,22,27,27,0.002,0.022,3.65,0.063,23.8,79.9
09-08-2021,21:11:31,25.284013,83.00356,22,27,27,0.003,0.022,3.69,0.063,23.8,79.8
09-08-2021,21:11:34,25.284013,83.00356,22,27,27,0.003,0.022,3.69,0.063,23.8,79.8
09-08-2021,21:11:37,25.284013,83.00356,22,27,27,0.003,0.023,3.65,0.063,23.9,79.9
09-08-2021,21:11:40,25.284013,83.00356,21,26,26,0.003,0.024,3.62,0.063,24,80
09-08-2021,21:11:43,25.284013,83.00356,21,26,26,0.003,0.025,3.57,0.063,23.9,80
09-08-2021,21:11:46,25.284013,83.00356,21,27,27,0.003,0.026,3.53,0.064,24,79.8
09-08-2021,21:11:49,25.284013,83.00356,21,27,27,0.002,0.026,3.5,0.064,24,79.8
